"ID","Count"
18494,664.430534566033
18495,690.743586333942
18496,674.051063085144
18497,715.4415507833
18498,709.891984854443
18499,892.9359716518
18500,768.608768252199
18501,723.792672884694
18502,638.543631245693
18503,640.684380081589
18504,519.076706022496
18505,409.745726915864
18506,384.760596848615
18507,314.404109882689
18508,263.643374578283
18509,255.982857050183
18510,306.430151580775
18511,374.017321112749
18512,394.296084474793
18513,447.26718163755
18514,701.318206519714
18515,801.603157165898
18516,759.988216716569
18517,672.226319509984
18518,665.28779725467
18519,691.055337169801
18520,674.605093556362
18521,716.900056043591
18522,710.693968090073
18523,893.775894075704
18524,769.432204126057
18525,724.447230342146
18526,639.467066988298
18527,642.185814286939
18528,519.793677333116
18529,410.318926918459
18530,385.504488806304
18531,314.792150133479
18532,264.053197593442
18533,256.329915269834
18534,306.973416653768
18535,374.59253232535
18536,394.759007124647
18537,447.520751746673
18538,701.452919335797
18539,801.031850142861
18540,759.75348782475
18541,672.240159607966
18542,665.202974961771
18543,691.125554909446
18544,674.679331842009
18545,716.661305001069
18546,710.846611125898
18547,894.009652404479
18548,769.512184338697
18549,724.603720376924
18550,639.337205107824
18551,641.801887569819
18552,519.719884349837
18553,410.274495697128
18554,385.392537301823
18555,314.805781423126
18556,263.958155591872
18557,256.292937250313
18558,306.86098953968
18559,374.511721700905
18560,394.648716476565
18561,447.528511705858
18562,701.361988301499
18563,800.710858557361
18564,759.440617551292
18565,672.007146824412
18566,664.969970824551
18567,690.974156177359
18568,674.443623937205
18569,716.327110272993
18570,710.475590898606
18571,893.572345301558
18572,769.181881549896
18573,724.279871668486
18574,639.111611953354
18575,641.54897021687
18576,519.526900745616
18577,410.110601608155
18578,385.215620235777
18579,314.665999197555
18580,263.882715088633
18581,256.200353785024
18582,306.752029462104
18583,374.371146755188
18584,394.565452529492
18585,447.437942378966
18586,701.3765671223
18587,801.114950601716
18588,759.726017242504
18589,672.156159584991
18590,665.152211654945
18591,691.050349990809
18592,674.574069889505
18593,716.627928800293
18594,710.668866471072
18595,893.782013577564
18596,769.372782866109
18597,724.44074238603
18598,639.304138430065
18599,641.845074721124
18600,519.679035521889
18601,410.233660935811
18602,385.370008045315
18603,314.753598412915
18604,263.964482910617
18605,256.273871587975
18606,306.861759380126
18607,374.491080411244
18608,394.657518666655
18609,447.495063163506
18610,701.397579729203
18611,800.95652763665
18612,759.643153836102
18613,672.136360505194
18614,665.110492047211
18615,691.05109164521
18616,674.567425873397
18617,716.542077597812
18618,710.666356338879
18619,893.791020002275
18620,769.358125796954
18621,724.443719253404
18622,639.253138609134
18623,641.734954743683
18624,519.643693800709
18625,410.207698451325
18626,385.327766657301
18627,314.742903281788
18628,263.935960899852
18629,256.25656612232
18630,306.82608426636
18631,374.459324757487
18632,394.624839844111
18633,447.487895933242
18634,701.378807185118
18635,800.924870767616
18636,759.60165193793
18637,672.09921505542
18638,665.076609924786
18639,691.024931837139
18640,674.527859010458
18641,716.497350581818
18642,710.602893062332
18643,893.71443780212
18644,769.303475401265
18645,724.387555423222
18646,639.221912270629
18647,641.707823327821
18648,519.615748171237
18649,410.183362227108
18650,385.303611711374
18651,314.720443931873
18652,263.927224980744
18653,256.243211377468
18654,306.812645166921
18655,374.439862789371
18656,394.615376665672
18657,447.473379135454
18658,701.384110270821
18659,800.999117955443
18660,759.65694029729
18661,672.130385612784
18662,665.113012491476
18663,691.041936649533
18664,674.556195072255
18665,716.555772567391
18666,710.645598181046
18667,893.761916317129
18668,769.344459805065
18669,724.423597544722
18670,639.259689389301
18671,641.762814533188
18672,519.646086582928
18673,410.208160270869
18674,385.333773912614
18675,314.738860819644
18676,263.942595422178
18677,256.257849834967
18678,306.833527401553
18679,374.46339737804
18680,394.632627251345
18681,447.485368823289
18682,701.386936505798
18683,800.960808761656
18684,759.634453244891
18685,672.122339181978
18686,665.100415644978
18687,691.039533104082
18688,674.550834022184
18689,716.53230503668
18690,710.6388094791
18691,893.756398635924
18692,769.335837260341
18693,724.418744769005
18694,639.245291201
18695,641.73568223009
18696,519.635489764711
18697,410.200001931101
18698,385.322016253292
18699,314.734279205016
18700,263.935400041802
18701,256.252693295015
18702,306.824280850981
18703,374.454430356566
18704,394.624436744588
18705,447.482350929054
18706,701.383285740253
18707,800.961063803436
18708,759.630659273199
18709,672.117145426819
18710,665.096460693085
18711,691.035389683911
18712,674.544823923208
18713,716.528102046055
18714,710.62890014193
18715,893.744042820539
18716,769.327717260602
18717,724.409803261681
18718,639.242061329314
18719,641.735052329821
18720,519.632258572783
18721,410.197028835268
18722,385.319610070014
18723,314.731096680861
18724,263.934967894973
18725,256.251162930947
18726,306.823344746233
18727,374.452416317502
18728,394.624027592957
18729,447.480302299192
18730,701.384741646593
18731,800.973801326962
18732,759.640737327171
18733,672.123281953567
18734,665.103313077366
18735,691.038932399949
18736,674.550594240517
18737,716.538780187895
18738,710.637723337614
18739,893.754051519373
18740,769.335978015482
18741,724.417335895817
18742,639.249042297216
18743,641.744608261056
18744,519.637959783714
18745,410.201738315972
18746,385.325158165256
18747,314.734739351238
18748,263.937676961406
18749,256.253909524391
18750,306.827077228938
18751,374.45676563838
18752,394.627056742388
18753,447.482670264389
18754,701.385011232495
18755,800.965313719355
18756,759.63536798533
18757,672.120984018765
18758,665.100125623364
18759,691.037991497317
18760,674.548812874635
18761,716.533152820989
18762,710.635241899065
18763,893.75161231379
18764,769.333264757933
18765,724.415379662537
18766,639.245525757775
18767,641.738517366349
18768,519.635287817214
18769,410.199633545011
18770,385.322309255867
18771,314.733408802394
18772,263.936035645778
18773,256.252613433909
18774,306.824930645259
18775,374.454575333109
18776,394.625196553744
18777,447.4817985162
18778,701.384342933641
18779,800.966620985989
18780,759.635514399194
18781,672.120432399489
18782,665.099919564498
18783,691.037418610852
18784,674.548043899401
18785,716.533267262839
18786,710.633906203765
18787,893.749849377776
18788,769.332271452635
18789,724.414132321325
18790,639.24549344467
18791,641.739315612845
18792,519.635129562022
18793,410.199435272089
18794,385.322319293761
18795,314.733059251056
18796,263.936205598476
18797,256.252543033783
18798,306.825089092947
18799,374.454554812919
18800,394.625403042749
18801,447.481575777351
18802,701.384692922313
18803,800.968618089428
18804,759.637226694442
18805,672.121570395655
18806,665.101129298107
18807,691.038113466048
18808,674.549151237152
18809,716.535087572019
18810,710.635623195771
18811,893.75183394971
18812,769.333840701951
18813,724.415614099561
18814,639.246699440748
18815,641.740841041688
18816,519.636134102366
18817,410.200275126285
18818,385.323272437576
18819,314.733738061724
18820,263.936646438467
18821,256.253026107921
18822,306.825707740521
18823,374.455306237032
18824,394.625893519548
18825,447.482016378132
18826,701.384687212692
18827,800.966860395984
18828,759.636047939898
18829,672.121005608627
18830,665.100400777446
18831,691.037848139285
18832,674.548679897304
18833,716.533848342519
18834,710.634940650122
18835,893.751118841299
18836,769.333140259846
18837,724.415056935294
18838,639.24591485224
18839,641.739565948394
18840,519.635524822532
18841,410.199787954901
18842,385.322640362636
18843,314.733408078663
18844,263.93629840533
18845,256.25273118951
18846,306.82524630148
18847,374.454817511066
18848,394.62550043733
18849,447.481800796459
18850,701.384573071276
18851,800.967346966033
18852,759.636248591244
18853,672.120994762829
18854,665.100473762637
18855,691.037789059268
18856,674.548617742312
18857,716.534052494301
18858,710.634812420122
18859,893.750921944824
18860,769.333073607354
18861,724.414925244923
18862,639.246026078872
18863,641.739893098006
18864,519.635588284002
18865,410.199826354748
18866,385.322736174648
18867,314.733397051069
18868,263.93637945339
18869,256.252762974891
18870,306.825342250476
18871,374.454886727482
18872,394.625594477633
18873,447.481794560243
18874,701.384650282381
18875,800.967618172586
18876,759.636513351407
18877,672.121192187377
18878,665.10067105241
18879,691.037917414146
18880,674.548817529024
18881,716.534335318916
18882,710.635126942797
18883,893.751292729909
18884,769.333353542683
18885,724.415199810434
18886,639.246217033264
18887,641.740106875444
18888,519.635751684663
18889,410.199965149016
18890,385.322885916313
18891,314.733515492595
18892,263.936443242754
18893,256.252841364107
18894,306.825434416409
18895,374.455005718882
18896,394.625664873883
18897,447.4818713008
18898,701.384637807012
18899,800.967275364609
18900,759.636271118463
18901,672.121065620108
18902,665.100516332269
18903,691.037852654782
18904,674.548706689194
18905,716.534079991409
18906,710.634962683163
18907,893.75111449263
18908,769.333191352036
18909,724.415063072284
18910,639.2460536088
18911,641.739855654739
18912,519.635622526198
18913,410.199860663906
18914,385.322754868755
18915,314.73344108372
18916,263.9363738631
18917,256.252778950474
18918,306.82534129962
18919,374.454903913956
18920,394.625586759384
18921,447.481822783695
18922,701.384620024158
18923,800.967410113908
18924,759.636341700263
18925,672.121082593562
18926,665.100551920743
18927,691.037852128622
18928,674.548712493053
18929,716.534153124651
18930,710.63496506936
18931,893.751107144265
18932,769.333204025641
18933,724.415060766474
18934,639.246097072961
18935,641.739949340396
18936,519.635652671089
18937,410.1998828239
18938,385.322790861259
18939,314.733450262073
18940,263.936398135914
18941,256.25279370997
18942,306.825371669668
18943,374.454930977478
18944,394.625614567907
18945,447.481828932468
18946,701.384635956535
18947,800.9674367217
18948,759.636376750243
18949,672.121114037044
18950,665.100580570172
18951,691.037874292414
18952,674.548746005586
18953,716.53419090312
18954,710.63501883274
18955,893.751172037475
18956,769.333250306435
18957,724.415108353005
18958,639.246123459985
18959,641.739972178968
18960,519.635676299645
18961,410.1999034071
18962,385.322811269148
18963,314.733469275592
18964,263.936405498846
18965,256.252805001102
18966,306.825383007655
18967,374.454947423389
18968,394.625622541365
18969,447.481841221636
18970,701.384631438404
18971,800.967373775615
18972,759.636329853044
18973,672.121087578769
18974,665.100549683651
18975,691.03785985045
18976,674.548721945484
18977,716.534141346657
18978,710.634982566567
18979,893.751131709544
18980,769.333215510052
18981,724.415077741764
18982,639.24609141251
18983,641.739925552961
18984,519.635650558773
18985,410.199882364969
18986,385.322785682627
18987,314.733453642199
18988,263.936392465009
18989,256.252792581162
18990,306.825365297781
18991,374.454927458265
18992,394.625607913683
18993,447.481831044253
18994,701.384629051113
18995,800.967406330928
18996,759.63634897844
18997,672.121094437655
18998,665.100560404692
18999,691.037861909614
19000,674.548726525496
19001,716.534161306903
19002,710.6349883754
19003,893.751136447989
19004,769.333222870216
19005,724.415081901523
19006,639.246103661496
19007,641.739948613372
19008,519.635659577226
19009,410.199889310084
19010,385.322795684279
19011,314.733457548522
19012,263.936398581626
19013,256.252796969484
19014,306.825373159555
19015,374.454935086795
19016,394.625614875919
19017,447.481833617158
19018,701.384632147879
19019,800.967406063331
19020,759.636352162508
19021,672.121098827049
19022,665.10056373844
19023,691.037865416735
19024,674.548731610115
19025,716.534164836181
19026,710.634996761584
19027,893.751146908563
19028,769.333229737987
19029,724.415089470349
19030,639.246106378525
19031,641.739949110545
19032,519.635662300486
19033,410.19989181796
19034,385.322797707022
19035,314.733460238637
19036,263.93639893807
19037,256.252798259095
19038,306.825373940202
19039,374.454936781059
19040,394.625615211543
19041,447.481835348724
19042,701.384630909507
19043,800.967395272301
19044,759.636343619157
19045,672.121093621122
19046,665.100557927697
19047,691.03786240973
19048,674.548726713346
19049,716.534155783877
19050,710.634989273129
19051,893.751138412444
19052,769.333222728449
19053,724.415083076578
19054,639.246100459822
19055,641.739941013804
19056,519.635657466005
19057,410.199887824032
19058,385.322793003372
19059,314.73345714824
19060,263.936396642337
19061,256.25279593009
19062,306.82537077674
19063,374.454933093553
19064,394.625612644663
19065,447.4818333398
19066,701.384630683069
19067,800.967402480207
19068,759.636348181666
19069,672.121095576208
19070,665.100560637355
19071,691.037863211637
19072,674.548728230297
19073,716.534160565794
19074,710.634991387293
19075,893.751140492422
19076,769.333225038256
19077,724.415084744048
19078,639.246103448456
19079,641.739946186917
19080,519.635659737388
19081,410.199889613547
19082,385.322795424456
19083,314.733458280393
19084,263.936398036519
19085,256.252797031844
19086,306.825372600365
19087,374.45493495505
19088,394.625614224707
19089,447.481834081539
19090,701.384631249622
19091,800.96740136126
19092,759.636348050401
19093,672.121096040455
19094,665.100560807644
19095,691.037863695727
19096,674.548728879387
19097,716.534160461269
19098,710.634992515572
19099,893.751141982722
19100,769.333225876147
19101,724.415085798179
19102,639.246103471103
19103,641.739945502441
19104,519.63565986787
19105,410.199889778696
19106,385.32279541212
19107,314.733458574748
19108,263.936397890325
19109,256.252797089745
19110,306.82537246324
19111,374.454934969489
19112,394.625614047265
19113,447.481834269074
19114,701.384630952209
19115,800.96739967105
19116,759.636346599922
19117,672.12109507559
19118,665.100559782467
19119,691.037863106268
19120,674.548727940203
19121,716.534158919237
19122,710.634991059121
19123,893.751140298999
19124,769.333224545325
19125,724.415084541123
19126,639.246102449326
19127,641.739944211154
19128,519.635659016599
19129,410.199889066896
19130,385.322794604619
19131,314.733457999181
19132,263.936397517069
19133,256.252796680384
19134,306.825371939328
19135,374.454934332847
19136,394.625613632005
19137,447.481833895492
19138,701.384630957517
19139,800.967401162872
19140,759.636347600879
19141,672.121095555615
19142,665.100560401304
19143,691.03786333199
19144,674.548728341016
19145,716.534159971573
19146,710.63499163969
19147,893.751140907516
19148,769.333225140858
19149,724.415085015151
19150,639.24610311566
19151,641.739945293479
19152,519.635659534139
19153,410.199889480762
19154,385.322795141402
19155,314.73345827966
19156,263.93639781252
19157,256.252796930892
19158,306.825372331096
19159,374.454934747912
19160,394.625613965689
19161,447.481834078728
19162,701.384631054212
19163,800.967400748281
19164,759.6363474293
19165,672.121095564044
19166,665.100560338491
19167,691.037863381687
19168,674.548728393041
19169,716.534159796947
19170,710.63499174741
19171,893.751141073367
19172,769.333225196385
19173,724.415085125971
19174,639.246103020373
19175,641.739945014599
19176,519.635659479554
19177,410.199889447574
19178,385.322795059379
19179,314.733458288558
19180,263.936397743387
19181,256.252796903566
19182,306.825372249186
19183,374.454934688613
19184,394.625613885488
19185,447.481834083722
19186,701.384630988644
19187,800.967400519166
19188,759.636347205262
19189,672.121095396769
19190,665.100560171443
19191,691.037863272864
19192,674.548728223696
19193,716.53415955761
19194,710.634991480771
19195,893.751140758969
19196,769.333224959131
19197,724.415084893179
19198,639.246102858744
19199,641.739944833925
19200,519.635659341205
19201,410.199889330038
19202,385.322794932645
19203,314.733458188199
19204,263.936397689453
19205,256.252796837197
19206,306.825372171231
19207,374.454934587896
19208,394.625613825974
19209,447.481834018698
19210,701.384630999317
19211,800.967400809962
19212,759.636347410841
19213,672.121095504263
19214,665.100560302789
19215,691.037863327901
19216,674.548728317869
19217,716.534159774306
19218,710.634991620356
19219,893.751140910472
19220,769.333225096917
19221,724.415085009394
19222,639.246102997455
19223,641.739945047049
19224,519.635659450849
19225,410.199889418745
19226,385.322795043871
19227,314.733458251398
19228,263.936397748318
19229,256.25279689018
19230,306.825372250245
19231,374.454934674306
19232,394.625613892248
19233,447.481834059905
19234,701.384631014366
19235,800.967400695339
19236,759.636347350718
19237,672.121095489713
19238,665.100560272429
19239,691.03786332826
19240,674.548728312803
19241,716.534159712003
19242,710.634991618113
19243,893.751140916459
19244,769.333225085962
19245,724.415085011164
19246,639.246102960412
19247,641.73994496734
19248,519.635659425136
19249,410.199889399831
19250,385.322795013202
19251,314.733458243522
19252,263.93639772766
19253,256.252796877591
19254,306.82537222439
19255,374.454934651241
19256,394.625613868583
19257,447.481834054631
19258,701.384631000844
19259,800.967400672978
19260,759.636347321117
19261,672.121095463097
19262,665.100560248205
19263,691.037863309481
19264,674.548728284418
19265,716.534159680096
19266,710.634991572567
19267,893.751140861471
19268,769.33322504677
19269,724.415084970845
19270,639.246102938116
19271,641.739944948117
19272,519.635659405159
19273,410.199889382422
19274,385.32279499596
19275,314.733458227426
19276,263.936397721455
19277,256.252796868045
19278,306.825372214825
19279,374.454934637344
19280,394.625613861866
19281,447.481834044228
19282,701.384631004694
19283,800.967400726342
19284,759.636347360897
19285,672.121095485555
19286,665.100560274411
19287,691.037863321747
19288,674.548728304847
19289,716.534159722131
19290,710.634991603365
19291,893.751140895724
19292,769.333225076312
19293,724.415084996843
19294,639.246102965302
19295,641.739944987649
19296,519.635659426998
19297,410.199889400277
19298,385.322795017665
19299,314.733458240696
19300,263.936397732507
19301,256.252796878583
19302,306.825372229844
19303,374.454934654281
19304,394.625613874269
19305,447.481834052866
19306,701.38463100671
19307,800.967400698676
19308,759.636347344631
19309,672.121095479708
19310,665.100560265287
19311,691.037863319983
19312,674.548728300934
19313,716.534159705154
19314,710.634991598395
19315,893.751140891655
19316,769.333225070029
19317,724.415084993278
19318,639.246102954881
19319,641.739944968049
19320,519.635659419323
19321,410.199889394365
19322,385.322795009157
19323,314.733458237366
19324,263.936397727308
19325,256.252796874848
19326,306.82537222316
19327,374.454934647791
19328,394.625613868351
19329,447.481834050673
19330,701.384631004083
19331,800.967400698947
19332,759.636347341959
19333,672.121095475998
19334,665.100560262477
19335,691.037863317014
19336,674.548728296633
19337,716.534159702191
19338,710.634991591298
19339,893.751140882799
19340,769.333225064221
19341,724.415084986871
19342,639.246102952596
19343,641.739944967659
19344,519.635659417028
19345,410.199889392249
19346,385.322795007457
19347,314.733458235092
19348,263.936397727014
19349,256.252796873762
19350,306.825372222509
19351,374.454934646366
19352,394.625613868076
19353,447.48183404921
19354,701.384631005136
19355,800.967400708089
19356,759.636347349201
19357,672.121095480415
19358,665.100560267404
19359,691.037863319566
19360,674.548728300788
19361,716.534159709865
19362,710.634991597654
19363,893.751140890011
19364,769.333225070168
19365,724.415084992298
19366,639.246102957614
19367,641.739944974519
19368,519.635659421127
19369,410.199889395637
19370,385.322795011444
19371,314.733458237714
19372,263.936397728959
19373,256.252796875737
19374,306.82537222519
19375,374.454934649492
19376,394.625613870251
19377,447.481834050914
19378,701.384631005326
19379,800.967400701968
19380,759.636347345324
19381,672.121095478751
19382,665.100560265101
19383,691.037863318882
19384,674.548728299496
19385,716.534159705801
19386,710.634991595853
19387,893.751140888238
19388,769.333225068201
19389,724.415084990877
19390,639.246102955074
19391,641.739944970126
19392,519.635659419196
19393,410.199889394115
19394,385.322795009387
19395,314.733458236751
19396,263.936397727775
19397,256.2527968748
19398,306.825372223641
19399,374.45493464791
19400,394.625613868909
19401,447.481834050283
19402,701.384631004846
19403,800.967400702925
19404,759.636347345441
19405,672.121095478361
19406,665.10056026496
19407,691.037863318474
19408,674.548728298949
19409,716.534159705896
19410,710.634991594899
19411,893.751140886978
19412,769.333225067495
19413,724.415084989986
19414,639.246102955058
19415,641.739944970713
19416,519.635659419088
19417,410.199889393978
19418,385.322795009401
19419,314.733458236503
19420,263.936397727901
19421,256.252796874752
19422,306.825372223759
19423,374.454934647901
19424,394.625613869062
19425,447.481834050125
19426,701.384631005099
19427,800.967400704356
19428,759.63634734667
19429,672.121095479179
19430,665.100560265829
19431,691.037863318974
19432,674.548728299746
19433,716.534159707203
19434,710.634991596135
19435,893.751140888407
19436,769.333225068624
19437,724.415084991052
19438,639.246102955924
19439,641.739944971806
19440,519.63565941981
19441,410.199889394581
19442,385.322795010085
19443,314.733458236991
19444,263.936397728217
19445,256.252796875099
19446,306.825372224203
19447,374.45493464844
19448,394.625613869413
19449,447.481834050442
19450,701.384631005094
19451,800.96740070309
19452,759.63634734582
19453,672.121095478771
19454,665.100560265303
19455,691.037863318782
19456,674.548728299405
19457,716.534159706309
19458,710.634991595641
19459,893.751140887889
19460,769.333225068117
19461,724.415084990649
19462,639.246102955358
19463,641.739944970887
19464,519.63565941937
19465,410.19988939423
19466,385.322795009629
19467,314.733458236752
19468,263.936397727966
19469,256.252796874886
19470,306.82537222387
19471,374.454934648087
19472,394.62561386913
19473,447.481834050286
19474,701.384631005013
19475,800.967400703443
19476,759.636347345966
19477,672.121095478765
19478,665.100560265357
19479,691.03786331874
19480,674.548728299361
19481,716.534159706459
19482,710.634991595551
19483,893.75114088775
19484,769.333225068071
19485,724.415084990555
19486,639.24610295544
19487,641.739944971125
19488,519.635659419417
19489,410.199889394258
19490,385.322795009699
19491,314.733458236745
19492,263.936397728025
19493,256.25279687491
19494,306.82537222394
19495,374.454934648138
19496,394.625613869198
19497,447.481834050282
19498,701.384631005068
19499,800.967400703637
19500,759.636347346156
19501,672.121095478906
19502,665.100560265498
19503,691.037863318832
19504,674.548728299505
19505,716.534159706661
19506,710.634991595777
19507,893.751140888016
19508,769.333225068272
19509,724.415084990753
19510,639.246102955577
19511,641.739944971278
19512,519.635659419534
19513,410.199889394358
19514,385.322795009806
19515,314.73345823683
19516,263.936397728071
19517,256.252796874966
19518,306.825372224006
19519,374.454934648224
19520,394.625613869249
19521,447.481834050337
19522,701.384631005059
19523,800.96740070339
19524,759.636347345981
19525,672.121095478815
19526,665.100560265387
19527,691.037863318785
19528,674.548728299424
19529,716.534159706477
19530,710.634991595658
19531,893.751140887888
19532,769.333225068155
19533,724.415084990654
19534,639.246102955459
19535,641.739944971097
19536,519.635659419441
19537,410.199889394282
19538,385.322795009712
19539,314.733458236776
19540,263.936397728021
19541,256.252796874921
19542,306.825372223939
19543,374.45493464815
19544,394.625613869193
19545,447.481834050302
19546,701.384631005046
19547,800.967400703487
19548,759.636347346032
19549,672.121095478827
19550,665.100560265413
19551,691.037863318785
19552,674.548728299429
19553,716.53415970653
19554,710.63499159566
19555,893.751140887883
19556,769.333225068165
19557,724.415084990652
19558,639.246102955491
19559,641.739944971165
19560,519.635659419463
19561,410.199889394298
19562,385.322795009738
19563,314.733458236783
19564,263.936397728038
19565,256.252796874932
19566,306.825372223961
19567,374.45493464817
19568,394.625613869213
19569,447.481834050306
19570,701.384631005057
19571,800.967400703506
19572,759.636347346057
19573,672.12109547885
19574,665.100560265433
19575,691.037863318801
19576,674.548728299453
19577,716.534159706557
19578,710.634991595698
19579,893.75114088793
19580,769.333225068198
19581,724.415084990687
19582,639.24610295551
19583,641.739944971181
19584,519.63565941948
19585,410.199889394313
19586,385.322795009752
19587,314.733458236797
19588,263.936397728043
19589,256.25279687494
19590,306.82537222397
19591,374.454934648181
19592,394.625613869218
19593,447.481834050315
19594,701.384631005054
19595,800.96740070346
19596,759.636347346024
19597,672.121095478831
19598,665.100560265411
19599,691.037863318791
19600,674.548728299435
19601,716.534159706521
19602,710.634991595673
19603,893.7511408879
19604,769.333225068173
19605,724.415084990665
19606,639.246102955486
19607,641.739944971147
19608,519.635659419462
19609,410.199889394298
19610,385.322795009734
19611,314.733458236786
19612,263.936397728034
19613,256.252796874931
19614,306.825372223957
19615,374.454934648167
19616,394.625613869208
19617,447.481834050308
19618,701.384631005052
19619,800.967400703484
19620,759.636347346038
19621,672.121095478836
19622,665.100560265419
19623,691.037863318792
19624,674.548728299439
19625,716.534159706536
19626,710.634991595677
19627,893.751140887904
19628,769.333225068178
19629,724.415084990668
19630,639.246102955495
19631,641.739944971164
19632,519.635659419468
19633,410.199889394303
19634,385.322795009741
19635,314.733458236788
19636,263.936397728039
19637,256.252796874934
19638,306.825372223963
19639,374.454934648173
19640,394.625613869213
19641,447.48183405031
19642,701.384631005055
19643,800.967400703484
19644,759.63634734604
19645,672.121095478839
19646,665.100560265421
19647,691.037863318795
19648,674.548728299442
19649,716.534159706538
19650,710.634991595683
19651,893.751140887911
19652,769.333225068183
19653,724.415084990673
19654,639.246102955497
19655,641.739944971165
19656,519.63565941947
19657,410.199889394305
19658,385.322795009743
19659,314.73345823679
19660,263.936397728039
19661,256.252796874935
19662,306.825372223963
19663,374.454934648174
19664,394.625613869213
19665,447.481834050311
19666,701.384631005054
19667,800.967400703476
19668,759.636347346034
19669,672.121095478835
19670,665.100560265417
19671,691.037863318792
19672,674.548728299439
19673,716.534159706532
19674,710.634991595678
19675,893.751140887904
19676,769.333225068178
19677,724.415084990669
19678,639.246102955493
19679,641.739944971159
19680,519.635659419466
19681,410.199889394302
19682,385.322795009739
19683,314.733458236788
19684,263.936397728037
19685,256.252796874933
